slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude,pic,gameyear
2022-beijing,Speed Skating,Men's Team Pursuit,SILVER,Daniil ALDOSHKIN,ROC,Moscow,55.7504461,37.6174943, ,2022
2022-beijing,Speed Skating,Men's Team Pursuit,BRONZE,Emery LEHMAN,United States of America,United States of America,39.7837304,-100.445882, ,2022
2022-beijing,Speed Skating,Men's Team Pursuit,BRONZE,Joey MANTIA,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/3/3d/Joey_Mantia_2007_%28crop%29.jpg,2022
2022-beijing,Speed Skating,Men's Team Pursuit,BRONZE,Casey DAWSON,United States of America,United States of America,39.7837304,-100.445882, ,2022
2022-beijing,Speed Skating,Men's Team Pursuit,BRONZE,Ethan CEPURAN,United States of America,United States of America,39.7837304,-100.445882, ,2022
2022-beijing,Speed Skating,Women's Team Pursuit,GOLD,Isabelle WEIDEMANN,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Speed Skating,Women's Team Pursuit,GOLD,Ivanie BLONDIN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/2013_WSDC_Sochi_-_Ivanie_Blondin.JPG/220px-2013_WSDC_Sochi_-_Ivanie_Blondin.JPG,2022
2022-beijing,Speed Skating,Women's Team Pursuit,GOLD,Valerie MALTAIS,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Val%C3%A9rie_Maltais.jpg/220px-Val%C3%A9rie_Maltais.jpg,2022
2022-beijing,Speed Skating,Women's Team Pursuit,SILVER,Miho TAKAGI,Japan,Tokyo,35.6828387,139.7594549,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/2013_WSDC_Sochi_-_Miho_Takagi.JPG/330px-2013_WSDC_Sochi_-_Miho_Takagi.JPG,2022
2022-beijing,Speed Skating,Women's Team Pursuit,SILVER,Nana TAKAGI,Japan,Tokyo,35.6828387,139.7594549,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Nana_Takagi_2018.jpg/220px-Nana_Takagi_2018.jpg,2022
2022-beijing,Speed Skating,Women's Team Pursuit,SILVER,Ayano SATO,Japan,Tokyo,35.6828387,139.7594549, ,2022
2022-beijing,Speed Skating,Women's Team Pursuit,BRONZE,Irene SCHOUTEN,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Irene_Schouten_%28NED%29.jpeg/330px-Irene_Schouten_%28NED%29.jpeg,2022
2022-beijing,Speed Skating,Women's Team Pursuit,BRONZE,Ireen WUST,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Ireen_W%C3%BCst_%28NED%29_2013.jpg/220px-Ireen_W%C3%BCst_%28NED%29_2013.jpg,2022
2022-beijing,Speed Skating,Women's Team Pursuit,BRONZE,Antoinette de JONG,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Women%27s_3000m%2C_2014_Winter_Olympics%2C_Antoinette_de_Jong.jpg/330px-Women%27s_3000m%2C_2014_Winter_Olympics%2C_Antoinette_de_Jong.jpg,2022
2022-beijing,Speed Skating,Women's Team Pursuit,BRONZE,Marijke GROENEWOUD,Netherlands,Amsterdam,52.3727598,4.8936041, ,2022
2022-beijing,Alpine Skiing,Men's Slalom,GOLD,Clement NOEL,France,Paris,48.8588897,2.320041022,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Clement_NOEL_en_mars_2019_au_Super_Slalom_de_La_Plagne.jpg/220px-Clement_NOEL_en_mars_2019_au_Super_Slalom_de_La_Plagne.jpg,2022
2022-beijing,Alpine Skiing,Men's Slalom,SILVER,Johannes STROLZ,Austria,Vienna,48.2083537,16.3725042, ,2022
2022-beijing,Alpine Skiing,Men's Slalom,BRONZE,Sebastian FOSS-SOLEVAAG,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/SOLEVAAG_S._%2816033404620%29.jpg/300px-SOLEVAAG_S._%2816033404620%29.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,GOLD,Elvira OEBERG,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/2020-01-12_IBU_World_Cup_Biathlon_Oberhof_IMG_2968_by_Stepro.jpg/405px-2020-01-12_IBU_World_Cup_Biathlon_Oberhof_IMG_2968_by_Stepro.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,GOLD,Hanna OEBERG,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2020-01-12_IBU_World_Cup_Biathlon_Oberhof_1X7A5256_by_Stepro.jpg/220px-2020-01-12_IBU_World_Cup_Biathlon_Oberhof_1X7A5256_by_Stepro.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,GOLD,Mona BRORSSON,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/2020-01-11_IBU_World_Cup_Biathlon_Oberhof_1X7A4711_by_Stepro.jpg/220px-2020-01-11_IBU_World_Cup_Biathlon_Oberhof_1X7A4711_by_Stepro.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,GOLD,Linn PERSSON,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Linn_Persson.jpg/220px-Linn_Persson.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,SILVER,Kristina REZTSOVA,ROC,Moscow,55.7504461,37.6174943, ,2022
2022-beijing,Biathlon,Women's 4x6km Relay,SILVER,Irina KAZAKEVICH,ROC,Moscow,55.7504461,37.6174943, ,2022
2022-beijing,Biathlon,Women's 4x6km Relay,SILVER,Svetlana MIRONOVA,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Svetlana_Mironova_%28russian_orienteer%29.jpg/220px-Svetlana_Mironova_%28russian_orienteer%29.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,SILVER,Uliana NIGMATULLINA,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Uliana_Kaisheva.jpg/220px-Uliana_Kaisheva.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,BRONZE,Denise HERRMANN,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Portr%C3%A4ts_bei_der_Olympia-Einkleidung_M%C3%BCnchen_2018_%28Martin_Rulsch%29_37.jpg/220px-Portr%C3%A4ts_bei_der_Olympia-Einkleidung_M%C3%BCnchen_2018_%28Martin_Rulsch%29_37.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,BRONZE,Franziska PREUSS,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Franziska_Preu%C3%9F_bei_der_Olympia-Einkleidung_Erding_2014_%28Martin_Rulsch%29_03.jpg/220px-Franziska_Preu%C3%9F_bei_der_Olympia-Einkleidung_Erding_2014_%28Martin_Rulsch%29_03.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,BRONZE,Vanessa HINZ,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/2018-01-15_Olympiaeinkleidung_Deutschland_2018_by_Sandro_Halank%E2%80%93098.jpg/220px-2018-01-15_Olympiaeinkleidung_Deutschland_2018_by_Sandro_Halank%E2%80%93098.jpg,2022
2022-beijing,Biathlon,Women's 4x6km Relay,BRONZE,Vanessa VOIGT,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/2022-02-23_Wintersport%2C_Empfang_der_Th%C3%BCringer_Olympiateilnehmer_durch_den_Ministerpr%C3%A4sidenten_und_den_LSB_1DX_4323_by_Stepro.jpg/220px-2022-02-23_Wintersport%2C_Empfang_der_Th%C3%BCringer_Olympiateilnehmer_durch_den_Ministerpr%C3%A4sidenten_und_den_LSB_1DX_4323_by_Stepro.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Team Sprint Classic,GOLD,Erik VALNES,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93008.jpg/220px-2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93008.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Team Sprint Classic,GOLD,Johannes Hoesflot KLAEBO,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/20190301_FIS_NWSC_Seefeld_Medal_Ceremony_850_6079_%28cropped%29.jpg/230px-20190301_FIS_NWSC_Seefeld_Medal_Ceremony_850_6079_%28cropped%29.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Team Sprint Classic,SILVER,Iivo NISKANEN,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/20190227_FIS_NWSC_Seefeld_Medal_Ceremony_850_5369_Iivo_Niskanen.jpg/220px-20190227_FIS_NWSC_Seefeld_Medal_Ceremony_850_5369_Iivo_Niskanen.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Team Sprint Classic,SILVER,Joni MAKI,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Cross-Country Skiing,Men's Team Sprint Classic,BRONZE,Alexander TERENTEV,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/2019-01-12_Men%27s_Qualification_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93523.jpg/220px-2019-01-12_Men%27s_Qualification_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93523.jpg,2022
2022-beijing,Cross-Country Skiing,Men's Team Sprint Classic,BRONZE,Alexander BOLSHUNOV,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/20190301_FIS_NWSC_Seefeld_Medal_Ceremony_850_6060_Alexander_Bolshunov.jpg/220px-20190301_FIS_NWSC_Seefeld_Medal_Ceremony_850_6060_Alexander_Bolshunov.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Team Sprint Classic,GOLD,Katharina HENNIG,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/2022-03-28_Empfang_des_S%C3%A4chsischen_Ministerpr%C3%A4sidenten_f%C3%BCr_die_Teilnehmenden_der_Olympischen_Winterspiele_2022_by_Sandro_Halank%E2%80%93067.jpg/220px-2022-03-28_Empfang_des_S%C3%A4chsischen_Ministerpr%C3%A4sidenten_f%C3%BCr_die_Teilnehmenden_der_Olympischen_Winterspiele_2022_by_Sandro_Halank%E2%80%93067.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Team Sprint Classic,GOLD,Victoria CARL,Germany,Berlin,52.5170365,13.3888599,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/2022-02-23_Wintersport%2C_Empfang_der_Th%C3%BCringer_Olympiateilnehmer_durch_den_Ministerpr%C3%A4sidenten_und_den_LSB_1DX_4369_by_Stepro_%28cropped%29.jpg/220px-2022-02-23_Wintersport%2C_Empfang_der_Th%C3%BCringer_Olympiateilnehmer_durch_den_Ministerpr%C3%A4sidenten_und_den_LSB_1DX_4369_by_Stepro_%28cropped%29.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Team Sprint Classic,SILVER,Maja DAHLQVIST,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93002.jpg/220px-2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93002.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Team Sprint Classic,SILVER,Jonna SUNDLING,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93005.jpg/220px-2019-01-12_Press_Conference_at_the_at_FIS_Cross-Country_World_Cup_Dresden_by_Sandro_Halank%E2%80%93005.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Team Sprint Classic,BRONZE,Natalia NEPRYAEVA,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/20190228_FIS_NWSC_Seefeld_Medal_Ceremony_Team_Russia_850_5862_Natalya_Nepryayeva.jpg/220px-20190228_FIS_NWSC_Seefeld_Medal_Ceremony_Team_Russia_850_5862_Natalya_Nepryayeva.jpg,2022
2022-beijing,Cross-Country Skiing,Women's Team Sprint Classic,BRONZE,Yulia STUPAK,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/20190228_FIS_NWSC_Seefeld_Medal_Ceremony_Yulia_Belorukova_850_5834.jpg/220px-20190228_FIS_NWSC_Seefeld_Medal_Ceremony_Yulia_Belorukova_850_5834.jpg,2022
2022-beijing,Freestyle Skiing,Men's Aerials,GOLD,Guangpu QI,People's Republic of China,People's Republic of China,35.000074,104.999927,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Freestyle_skiing_at_the_2022_Winter_Olympics_%E2%80%93_Men%27s_aerials_medalists.jpg/220px-Freestyle_skiing_at_the_2022_Winter_Olympics_%E2%80%93_Men%27s_aerials_medalists.jpg,2022
2022-beijing,Freestyle Skiing,Men's Aerials,SILVER,Oleksandr ABRAMENKO,Ukraine,Kiev,50.4500336,30.5241361,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE.jpeg/330px-%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE.jpeg,2022
2022-beijing,Freestyle Skiing,Men's Aerials,BRONZE,Ilia BUROV,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/6/6f/Ilya_Burov.jpg,2022
2022-beijing,Freestyle Skiing,Men's Freeski Slopestyle,GOLD,Alexander HALL,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/The_Heart_of_a_Siren_%281925%29_-_4.jpg/220px-The_Heart_of_a_Siren_%281925%29_-_4.jpg,2022
2022-beijing,Freestyle Skiing,Men's Freeski Slopestyle,SILVER,Nicholas GOEPPER,United States of America,United States of America,39.7837304,-100.445882, ,2022
2022-beijing,Freestyle Skiing,Men's Freeski Slopestyle,BRONZE,Jesper TJADER,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Jesper-tjader-are-2013.jpg/220px-Jesper-tjader-are-2013.jpg,2022
2022-beijing,Ice Hockey,Women,BRONZE,Petra NIEMINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Emilia VESA,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Ronja SAVOLAINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Susanna TAPANI,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Noora TULUS,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Minnamari TUOMINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Viivi VAINIKKA,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Ella VIITASUO,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Elisa HOLOPAINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Sini KARJALAINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Michelle KARVINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Anni KEISALA,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Nelli LAITINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Julia LIIKALA,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Jenniina NYLUND,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Jenni HIIRIKOSKI,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Noora_R%C3%A4ty_and_Jenni_Hiirikoski_vs_Elin_Holmlov.jpg/220px-Noora_R%C3%A4ty_and_Jenni_Hiirikoski_vs_Elin_Holmlov.jpg,2022
2022-beijing,Ice Hockey,Women,BRONZE,Meeri RAISANEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Sanni HAKALA,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Sofianna SUNDELIN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Eveliina MAKINEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Tanja NISKANEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Sanni RANTALA,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Ice Hockey,Women,BRONZE,Sanni VANHANEN,Finland,Helsinki,60.1674881,24.9427473, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,GOLD,Jordan PIERRE-GILLES,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,GOLD,Steven DUBOIS,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,GOLD,Pascal DION,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,GOLD,Maxime LAOUN,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,GOLD,Charles HAMELIN,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,SILVER,Daeheon HWANG,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,SILVER,Juneseo LEE,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,SILVER,Janghyuk PARK,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,SILVER,Yoongy KWAK,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,SILVER,Dongwook KIM,Republic of Korea,Republic of Korea,36.638392,127.6961188, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,BRONZE,Pietro SIGHEL,Italy,Rome,41.8933203,12.4829321, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,BRONZE,Yuri CONFORTOLA,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Yuri_confortola_2006.jpg/180px-Yuri_confortola_2006.jpg,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,BRONZE,Andrea CASSINELLI,Italy,Rome,41.8933203,12.4829321, ,2022
2022-beijing,Short Track Speed Skating,Men's 5000m Relay,BRONZE,Tommaso DOTTI,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Tommaso_Dotti_Moscow_2015.JPG/220px-Tommaso_Dotti_Moscow_2015.JPG,2022
2022-beijing,Short Track Speed Skating,Women's 1500m,GOLD,Minjeong CHOI,Republic of Korea,Republic of Korea,36.638392,127.6961188,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Choi_Min-jeong.jpg/330px-Choi_Min-jeong.jpg,2022
2022-beijing,Short Track Speed Skating,Women's 1500m,SILVER,Arianna FONTANA,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Arianna_Fontana_Sochi_ST1500m_09_%28cropped%29.jpg/220px-Arianna_Fontana_Sochi_ST1500m_09_%28cropped%29.jpg,2022
2022-beijing,Short Track Speed Skating,Women's 1500m,BRONZE,Suzanne SCHULTING,Netherlands,Amsterdam,52.3727598,4.8936041,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Suzanne_Schulting_%282018%29.jpg/220px-Suzanne_Schulting_%282018%29.jpg,2022
2022-beijing,Alpine Skiing,Women's Alpine Combined,GOLD,Michelle GISIN,Switzerland,Bern,46.9482713,7.4514512, ,2022
2022-beijing,Alpine Skiing,Women's Alpine Combined,SILVER,Wendy HOLDENER,Switzerland,Bern,46.9482713,7.4514512,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Third_place%2C_Wendy_Holdener.jpg/220px-Third_place%2C_Wendy_Holdener.jpg,2022
2022-beijing,Alpine Skiing,Women's Alpine Combined,BRONZE,Federica BRIGNONE,Italy,Rome,41.8933203,12.4829321,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Federica_Brignone_2018.jpg/220px-Federica_Brignone_2018.jpg,2022
2022-beijing,Figure Skating,Women Single Skating,GOLD,Anna SHCHERBAKOVA,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/2020_12_27_anna_shcherbakova_%28cropped%29.jpg/220px-2020_12_27_anna_shcherbakova_%28cropped%29.jpg,2022
2022-beijing,Figure Skating,Women Single Skating,SILVER,Alexandra TRUSOVA,ROC,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Trusova_2022.jpg/380px-Trusova_2022.jpg,2022
2022-beijing,Figure Skating,Women Single Skating,BRONZE,Kaori SAKAMOTO,Japan,Tokyo,35.6828387,139.7594549,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Kaori_Sakamoto_4cc_2018.jpg/220px-Kaori_Sakamoto_4cc_2018.jpg,2022
2022-beijing,Freestyle Skiing,Women's Ski Cross,GOLD,Sandra NAESLUND,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Sandra_N%C3%A4slund_2016.jpg/220px-Sandra_N%C3%A4slund_2016.jpg,2022
2022-beijing,Freestyle Skiing,Women's Ski Cross,SILVER,Marielle THOMPSON,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Freestyle Skiing,Women's Ski Cross,BRONZE,Daniela MAIER,Germany,Berlin,52.5170365,13.3888599, ,2022
2022-beijing,Ice Hockey,Women,GOLD,Jocelyne LAROCQUE,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Jocelyne_Larocque%2C_UMD_Bulldogs.jpg/230px-Jocelyne_Larocque%2C_UMD_Bulldogs.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Rebecca JOHNSTON,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Rebecca_Johnston_%2828167144955%29.jpg/230px-Rebecca_Johnston_%2828167144955%29.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Natalie SPOONER,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/NatalieSpooner.jpg/220px-NatalieSpooner.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Marie-Philip POULIN,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Marie-Philip_Poulin.jpg/360px-Marie-Philip_Poulin.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Brianne JENNER,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/BrianneJenner.jpg/230px-BrianneJenner.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Melodie DAOUST,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Melodie_Daoust_18_janvier_2011_085.jpg/220px-Melodie_Daoust_18_janvier_2011_085.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Jill SAULNIER,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Ice Hockey,Women,GOLD,Jamie Lee RATTRAY,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Ice Hockey,Women,GOLD,Blayre TURNBULL,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Blayre_Turnbull.jpg/220px-Blayre_Turnbull.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Ann-Renee DESBIENS,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/AnnReneeDesbiens.jpg/330px-AnnReneeDesbiens.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Erin AMBROSE,Canada,Ottawa,45.4211435,-75.6900574, ,2022
2022-beijing,Ice Hockey,Women,GOLD,Laura STACEY,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Laura_Stacey_-_Player_of_the_Game_%28cropped%29.jpg/230px-Laura_Stacey_-_Player_of_the_Game_%28cropped%29.jpg,2022
2022-beijing,Ice Hockey,Women,GOLD,Emerance MASCHMEYER,Canada,Ottawa,45.4211435,-75.6900574,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Maschmeyer_Quinnipiac_Women%27s_Ice_Hockey_-_12415923504_%28cropped%29.jpg/220px-Maschmeyer_Quinnipiac_Women%27s_Ice_Hockey_-_12415923504_%28cropped%29.jpg,2022
